,id,text,geo,description,likes,retweet_counts,lang
3174,1572251027545460740,"mi profe de matemáticas me pidió hablar afuera, y me pregunto si me hacian bulling.Lindo martes :)",,only one person,0,0,es
3175,1572249008462233605,@AnimeFa90288991 Una del bulling,"San Luis, Argentina","Mi juego favorito= Pokemon (entre otros)            Mi anime favorito= Gintama (entre otros)
                 Fan de videojuegos y aun mas de ANIME!!",1,0,es
3176,1572248985376636928,Alec diciéndole a los niñatos esos que como respiren cerca de su hija les arrancará la polla tiene la misma energía que mi padre cogiendo del hombro al niño que me hacía bulling y diciéndole que como siguiera le dejaría elegir que oreja le cortaría,,— gritando bloody twittah con reborn    ¦     she/her,1,0,es
3177,1572248742996353028,Ian Gillan draws attention to “constant bulling of Armenia by neighbors” https://t.co/AlqqsNI8Hy,Armenia,Aravot Daily is an independent Armenian newspaper that provides objective news on a daily basis.,0,0,en
3178,1572248441052450819,"ahhh yes, he's the perfect heigh ♥♥

Susanoo, stop bulling my bby! https://t.co/TBwxv8uI0t",,"30+ // 🇦🇷~ Sixth gun, cosplayer, ravenclaw & Disney nerd ♥ 🖤🤍 SongXiao 🤍🖤 💚💙Liushen💙💚 - 🐺⭐️WOLFSTAR⭐️🐺 - ESP/ENG -
Header: @14NS29",0,0,en
3179,1572248276073680896,"Eduquem os filhos de vocês pra não praticarem bulling com o coleguinha.
Isso não é uma bobagem,pode trazer sérios problemas pra uma criança que perduram pro resto da vida.
#Sp1","São Paulo, Brasil","Ela é tipo cafeína pura,uma mistura de rotina
com um pouco de adrenalina e aventura",17,0,pt
3180,1572248191994822659,"RT @DeDepaz15: @salcedoibiza Florentino que demande por difamación, injuria, amenazas, bulling, acoso y racismo a un ciudadano español..así…","Madrid, España","""el Real Madrid se pasea por Europa como antaño se paseaban los vikingos, arrasándolo todo a su paso"". aficionado y socio del mejor club del mundo @realmadrid",0,5,es
3181,1572247322112962562,"RT @pepa2525: @Ninabbi95 A mi hijo le hacen bulling , sus compañeros de la U lo dejan solo , no lo integran , come solo , en clases no habl…",,,0,6,es
3182,1572247073256538115,"RT @DeDepaz15: @salcedoibiza Florentino que demande por difamación, injuria, amenazas, bulling, acoso y racismo a un ciudadano español..así…",,ZIDANE🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,5,es
3183,1572246769630674944,"@mariabergesg Estimados, ustedes estaban posiblemente bajo efectos del alcohol ojala y que si. No estaban bromeando, eso es Bulling en cualquier parte del mundo. Hablar es una cosa, pero pararse para atentar con el trabajo de una joven de las cuales sabemos los trabajos que pasan eso es (1/2)",U.S.,"Ing. en Telecomunicaciones
@bamapitrd",6,0,es
3184,1572246238283632642,"no quiero volver a la etapa en la que me hacían bulling de nuevo, porfavor.","Arahal, España","soy géminis ,en plan ,muy géminis

                                                ❤💛💜",3,0,es
3185,1572245056911720454,"@salcedoibiza Florentino que demande por difamación, injuria, amenazas, bulling, acoso y racismo a un ciudadano español..así de fácil ya Vini es español por si ellos no recuerdan...a quitarles hasta la luz @realmadrid",,,14,5,es
3186,1572244143291912192,RT @armradio: Ian Gillan calls attention to “constant bulling of #Armenia by neighbors” https://t.co/N3pg8ZjBcD via @armradio,Syria,🇦🇲❤️💙🧡🇦🇲,0,7,en
3187,1572243999628623873,"@Eric_Lostie Yo empecé con 4 generación, soy del 2003,nunca me he alejado pero sí que he vuelto con más ganas. Cuando sufrí bulling en el instituto y mis amigos me abandonaron fue un lugar donde refugiarme y sentirme tranquilo.
Un lugar donde tenía un valor.",,,0,0,es
3188,1572243034968051712,"@JesusBengoechea Y al @ElChiringuitoM y a @jpedrerol y a todos los tertulianos basuras que pululan como cual.plaga allí...señores NO VEAN ESA MIERDA DE PROGRAMA, ES UN CIRCO, ES UNA PORQUERIA DE PROGRAMA, RACISTA, AMENAZANTE, HACE BULLING, INCITA A LA VIOLENCIA..allí hay demanda @realmadrid",,,0,0,es
3189,1572241790857793537,"‼️🇦🇲Ian Gillan ( Deep Purple) calls attention to “constant bulling of #Armenia by neighbors”

https://t.co/jHFUDGNuUb  #StopAzeriAggression #StopAzerbaijanAggression",,"Our hearts' color is pomegranate, It is filled with solar fire. Be an eagle flying over the planet. With the courage of a lion.",5,2,en
3190,1572241492068159488,"Y’all are literally bulling people into wanting to k*ll themselves rn. I’m all for having your own opinion, but you are taking it too far.",Larry‘s House,Julie saw Harry AND Louis!!?! no stunt larrie🐝🥝 | OT5 | my policeman is coming! Seeing H AGAIN on 17&18 of May 2023!,0,0,en
3191,1572241345338540032,"@IFTVofficial JOSE THE UNIVERSITY OF CHEATING ,TECHNICAL FOUL, SIMULATION, BULLING ,STREET FIGHTING CAN ALL BE TAUGHT AT ATLETICO MADRID UNIVERSITY. VS REAL MADRID THERE WAS EVERYTHING PAYING SUPPORTERS DON'T PAY TO THOSE KIND OF MATCHES, ITALIAN LEAGUE LESS BUT SAME.","zejtun,malta",,0,0,en
3192,1572240986394488834,"🥛OCEANS OF MILK AT BORDERWAY🥛
The ESPLAND consignment of fresh heifers and cows for tomorrow's Border and Lakeland sale. 
  
125 freshly calved cows &amp; heifers sell
29 In calf heifers sell
45 bulling &amp; maiden heifers sell 

View online catalogue here ⬇️
https://t.co/a3yyS4ND0Q https://t.co/3kMVVGCUJW","Lockerbie, Scotland","Irish Canadian living in Scotland with Mrs L (she's awesome) & 2 beautiful kids
Auctioneer at H&H & organiser of #UKDAIRYEXPO 
Love family farming & football.",0,0,en
3193,1572239554966614017,@razzli_ Have NOTHING TO DO WITH HER COLOR WHICH SHE USES THE BRONZER TO DARKER HER SKIN BUT HER NASTY ATTITUDE AND BULLING.,,,0,0,en
3194,1572239212627255296,LFG. I feel like this is going to come back full force when the bear clears his plug and we are bulling!!!!! https://t.co/ksOAL9sfy1,Texas and Louisiana,Crypto. Attorney. NFTs.,1,0,en
3195,1572239089516318720,Si eso ya es bulling! https://t.co/uBHFmqAL8B,Aquí puras fantasías,"Deseo.Artista visual, según.Intento de humano. Siéntete libre de stalkearme, estás en tu cuenta.#UCDM Donen a la causa",0,0,es
3196,1572238699911585792,"@KajolMomento @ForumsMeghan If they did, they'd be accused of bulling the children!",,,6,0,en
3197,1572236128492691463,"@becsfromflecs @Sabby_Han @HoIdMe_Forever @bitchcrafters @PennyWHPenelope Stop pretending u really care about bulling, victims of abuse or even racism because u have really show that you are just after clout and nothing else.",,"21+
🇬🇹 A rare Clexa that  supports Beliza.",4,0,en
3198,1572235736296091649,"RT @Anonyymousmouse: Bootwt the last month has been so sappy because Ranboo has been sappy
Smh we all need to get back to bulling each other",He/they + cloud neos,"Yo, hello :D
I won't be using this to tweet like at all, maybe If I feel the need to share a joke but not otherwise",0,2,en
3199,1572234099859009538,@ZinniMatias @Matiasdeduardo @tunykollmann Sos el unico idiota que interpretó todo al reves. Mirá si voy a necesitar que un mongui me explique algo. Solo te diría que si para cagarme de risa un rato pero no te quiero hacer bulling.,,Nadie existe a propósito. Nadie pertenece a ninguna parte. Todos vamos a morir. Ven a ver la televisión.,0,0,es
3200,1572233773424562178,RT @JollyWangcore: I'm glad I've built a community that keeps me humble through constant bulling and belittling of me as a person.,"Hull, England","Play games most of the time, record stuff occasionally and not much else. Hang around with some cool people.

I also RT a lot of cool/adorable stuff too...",0,8,en
3201,1572233693246427138,"RT @BitMartExchange: 🔈Join @MasRelic (RELIC) at 3 PM UTC on Sept 20 for AMA! We are pleased to have the founder Alex Luy!

1⃣Follow @BitMar…",,#Another Airdrop,0,1616,en
3202,1572231186122145792,@BleacherReport @KingJames He looks like a OLDER James Harden but with RINGSSSSSSSSS to his name or Kimbo SLICE in his PRIME! When he was back yard BULLING dudes with them HOOKS!,,,0,0,en
3203,1572229162613772289,"@PolloFarsantePe septiembre beto para que no te hagan bulling , saludos excelente periodista no como los que dan pena recibiendo mermelada de un burro","Toronto, Canadá ","Hola soy un chico  ke le fascina el futbol y las cosas bellas de la vida 
Como la tegnologia , FUTURO PRESIDENTE .....202..",0,0,es
3204,1572228921143480320,"RT @Muchapichagpx: El 'bulling tuitero' es siempre contra los mismos, no he visto pibe más educado en los años que llevo en tuiter que @XDe…","Cantabria, España",,0,4,es
3205,1572228617064808450,"@withempato The dip or instability can't kill Bitcoin and in turns, Bitcoin will get stronger because some people have gotten it during the dipping and anticipating the bulling ☺️.
#Chaindustry #DoToEarn #Bitcoin #Crypto",,An instructor,0,0,en
3206,1572226976018042880,"@elchiringuitotv ayer se pasó el programa entero dandole palos a vinicius y ahora gracias a @InakiAnguloTV lo entendemos todo. @vinijr y @realmadrid tenéis que poner a esta gente a ralla. Basta ya, se llevan burlando de Vini años. Eso es Bulling.

https://t.co/KZmtDAxFj3",Xibalbá,Soberano del inframundo y del infierno maya.,0,0,es
3207,1572226764058890242,@marrie_qrie Απαραδεκτο το bulling στην κοπελα με τα σγουρα μαλλιά που τους απαντησε οτι δεν θα τα ξυριζε κσι την κοψανε γι αυτο τον λογο. Ισοπεδωνουν προσωπικοτητες. Η μονη σωστη η κυρια με το μονοφρυφο. Ουτε εγω θα το ξαναδω. Ο εξευτελισμός της γυναίκας,,,12,0,el
3208,1572225860157214721,"@BechtloffCarol @AngelCiara7 @bennyjohnson You must really enjoy all the drama, bulling and name calling by FORMER President Trump! It’s shameful after 2 years people like you are still drinking his kool aid and smoking his dope. Where is your sanity?",,Retired,0,0,en
3209,1572224870771052544,"RT @pepa2525: @Ninabbi95 A mi hijo le hacen bulling , sus compañeros de la U lo dejan solo , no lo integran , come solo , en clases no habl…",Santiago de Chile,Soy de 38%🇨🇱❤️🪷,0,6,es
3210,1572224682861944836,"@elchiringuitotv @CarmeBarcelo Esta señora @CarmeBarcelo DEBERIA IR PRESA por invitación al odio, bulling, RACISMO, xenofobia y daños psicológico",,Bicho,1,0,es
3211,1572224559067144192,"La directora Mª Carmen Domingo Carod del colegio de la niña que intentó suicidarse por bullying colgó el teléfono a su padre tras el suceso
https://t.co/chrkJxZUt8 
#bulling",Madrid,"❚ Senior OSINT Analyst ❚ Fakenews hunter ❚ Ghostbusters ❚ Antibulling  ❚ 

Apoya mi trabajo: https://t.co/Njtdd6hW4P
Telegram: https://t.co/sMPP8xpAsy",1,0,es
3212,1572224212173033474,RT @SMedraut: Ser niño y sociabilizar con otros niños es en muchos casos una pesadilla de bulling tácitamente aceptado. Que tipos adultos q…,"Dublin, Ireland",Jugador del Stillorgan Rathfarnham RFC. Nos flipa el rugby. Delantero por la gracia de Dios. Murciano de Abarán y entusiasta del deporte.,0,3,es
3213,1572223492879437828,@ChadEbear @TSN690 @MatthewWords @BlueJays Horrible horrible comments Matthew Ross you should be ASHAMED of Yourself!!!!!! @BlueJays #bulling #meanspirted,,,0,0,en
3214,1572223343780311040,me encanta hacerle bulling a manuela,,illo si,1,0,es
3215,1572223234099011587,"RT @Muchapichagpx: El 'bulling tuitero' es siempre contra los mismos, no he visto pibe más educado en los años que llevo en tuiter que @XDe…",Murcia,#Motogp,0,4,es
3216,1572223095531765762,@AzadAli7786 Zero in winning best in bulling..,,بلیا کی جاٹاں میں کون۔,0,0,nl
3217,1572222795400056832,"@habichuelablack Para mi eso no fue una disculpa, los otros dos bo dijeron ni pio y ellos también fueron parte, se burlaban y desde que estas subiendo algo así eres cómplice de bulling. Como se nota que no saben lo que es ganarse la vida trabajando dignamente! Hijos de papi y estoy segura que fue",,😍🇲🇽😍,0,0,es
3218,1572222224647462913,"RT @Muchapichagpx: El 'bulling tuitero' es siempre contra los mismos, no he visto pibe más educado en los años que llevo en tuiter que @XDe…","Ciudad Real, España","¿Demasiado agresivo?. ¡Esto es cobrakai!
     
Strike first  
Strike hard  
No merci",0,4,es
3219,1572221916358012928,"@pauli_bahu Lamentablemente, lo he sufrido con mi hijo q tiene una discapacidad, termino pasando por 3 colegios primarios en su momento, en el segundo el bulling venía desde la directora y no los chicos, termino en uno q si bien lo molestaban los docentes lo apoyaban",Ciudad Autónoma de Buenos Aires,"Anti-PRO/ARI/GEN 
Dr CPN UBA,Trekkie y amante del rock Progresivo

""La violencia es el último recurso del incompetente"" Isaac Asimov",0,0,es
3220,1572221746501017602,"El 'bulling tuitero' es siempre contra los mismos, no he visto pibe más educado en los años que llevo en tuiter que @XDeabru... ya hace tiempo 'los de siempre' le hicieron algo similar también por dar su opinión... en fin. https://t.co/0lES0aWMJC",SanBorondon🇮🇨,Me bloquearon la cuenta @muchapichagps por compartir demasiada info... ahora la compartire en esta🤷‍♀️ #CIRCUITOLUISSALOM39... 𝗩𝗶ñ𝗮𝗹𝗶𝘀𝘁𝗮 por convicción,18,4,es
3221,1572221693203980288,RT @SMedraut: Ser niño y sociabilizar con otros niños es en muchos casos una pesadilla de bulling tácitamente aceptado. Que tipos adultos q…,En la mar,"Psicòleg - Adiccions - Neuropsicología - Investigació - Malalties mentals greus - Mariner

Rt a memes i beneitures

Et recomane que desactives els meus retuits",0,3,es
3222,1572220881425801217,"o único bulling q o baby vai sofrer vai ser
""sua mãe,aquela linda"" https://t.co/rnNUg23U47","São Gonçalo, Brasil",aguias do inferno wins 🦅🔥,39,0,pt
3223,1572220724005281792,RT @SMedraut: Ser niño y sociabilizar con otros niños es en muchos casos una pesadilla de bulling tácitamente aceptado. Que tipos adultos q…,"España, Torrejón","Siendo yo, me pese lo que me pese y lanzando mis hechizos en mi torre.
Tan bocazas que rompo con la gente, tan sincero y tan mentiroso que no merezco hablar...",0,3,es
3224,1572220411554693127,@DanielSamperO Ud si tiene derecho a hacerle bulling a todo el mundo.,Barranquilla,viajera...,3,0,es
3225,1572220027562262530,"Ser niño y sociabilizar con otros niños es en muchos casos una pesadilla de bulling tácitamente aceptado. Que tipos adultos quieran cargarse ese ciclo de mierda ya es bastante jodido.

Fijo que esas tiparracas también son termas.",Valencia-Avalon,"I never wanted to be / What they told me to be / Fulfill my fate / Then I'll be free? / God knows how long / I tried to change fate.

He/Him

Avatar: @DiesClara",12,3,es
3226,1572218419906224129,RT @JollyWangcore: I'm glad I've built a community that keeps me humble through constant bulling and belittling of me as a person.,"Massachusetts, USA",Regular professor. STAPH.,0,8,en
3227,1572218322522984448,"Are my rates competitive” – are natural questions running on the background of the freelancer’s brain.

Stop bulling by the hour. You won’t be making enough money and you will be constantly stressed about things that don’t really affect your revenue.",Evropa,"Made 6 figures selling on Fiverr, then scaled to an agency. Father, 38, not your average money Twitter bro. Use my knowledge to do it all faster and better - DM",0,0,en
3228,1572217925527900160,"@purplewarrior89 Mi compañera #narcisista #psicopata que me ha hecho bulling durante años parece un suricata. Trabajar no trabaja, no la da tiempo. Está pendiente de todo el mundo. Y como te tenga entre ceja y ceja se dedica a ir al despacho del jefe a contarle todos los cotilleos https://t.co/dzsytoGhqJ",En mi sitio,"No sé qué hago aquí, cualquier día cierro y me voy.",0,0,es
3229,1572217753167183874,"@rnmjtv3 @LaLiga @Tebasjavier Y entonces salen @jpedrerol o el @atleti o algunos y que periodistas a decir que no estaban lanzando nada, que no habían ningunos cánticos racistas etc, Tebas se te está escapando la liga de las manos y aquí no va a querer venir a jugar nadie de afuera por acoso, bulling y abusos",,,0,0,es
3230,1572217282960715778,"@MickeyIsPurple En Japón y en muchos países asiáticos lo orinarse encima de otro es habitual en el bulling, les parece una humillación absoluta y graciosa, y esto no va solo de adolescentes,incluso es realizado por niños.",,"Las verdades duelen, y te ganas bloqueos con ellas",0,0,es
3231,1572216462580023300,"@ALGP1901 @Walo_1901 No es por eso, es por el bulling que producen los que alianza, pase lo que pase siempre serán motivo de burlas, pero veo que están cansados de eso y denuncian páginas que les hacen burla y humor negro 😂😂😂😂🤣🤣🤣😂🤣",,,0,0,es
3232,1572216403775856640,"@ElChiringuitoM vamos a abrir un debate aquí a pesar de los pocos seres pensantes que se disfrazan de tertulianos en ese programa.
La situación que ocurre con vinicius simplemente es un bulling mediático y una campaña de desprestigio que solo la pobre mentalidad de la prensa",,,0,0,es
3233,1572214723588026375,"@MYO666GORE Ai é foda 
Eu ja sofri bulling por realmente ser gordola 
Eu usava so roupa justa e sabia q era gordola mas acha q tava arranjando😭",the best kitten ✧/ᐠˬ ͜   ˬ ᐟ\∫,DON'T REPORT ! ! just blok ok?/ᐠ_ ꞈ _ᐟ\                toxic acc,0,0,pt
3234,1572214483329888256,Ppl bulling me on my own tiktok,piss,-ˋˏ away from home ˎˊ-,1,0,en
3235,1572212338089934852,@armradio Your tweet was quoted in an article by armradio https://t.co/mwB9F2EatT,,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,0,0,en
3236,1572212329084772357,@armradio Your tweet was quoted in an article by armradio https://t.co/mwB9F2EatT,,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,0,0,en
3237,1572212319966330881,@armradio Your tweet was quoted in an article by armradio https://t.co/mwB9F2EatT,,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,0,0,en
3238,1572212256053633025,@diaboflor @bibiula10 Sofre bulling por um jogo é foda kakakak,,"Eu só tô aqui pra falar oq todo mundo pensa mas tem medo de falar, se vc se ofendeu, e pq vc só nn quer ouvir oq é vdd 💀",0,0,pt
3239,1572212142526566403,@PedroSouza09 @elClubOlimpia Que decis culp roto después se pasan llorando con el bulling de que se les dice macacos muerto de mierda,"Málaga, España","𝐃𝐢𝐫𝐞𝐜𝐭𝐨𝐫 𝐞𝐧 𝐏𝐫𝐨𝐝𝐮𝐜𝐭𝐨𝐫𝐚 𝐀𝐁𝐓𝐋📊
”𝑺𝒐 𝒒𝒖𝒊𝒆𝒏 𝒔𝒐𝒏𝒉𝒂 𝒄𝒐𝒏𝒔𝒆𝒈𝒖𝒆 𝒂𝒍𝒄𝒂𝒏ç𝒂𝒓”",0,0,es
3240,1572211464953561091,"Stop bulling @BhanukaRajapak3 for his personal beliefs. 
#SriLankan #srilankacricket",Naija,NFTs🎉,0,1,en
3241,1572211019795300352,@thecasualultra HH SO What is everybody doing very clever of the Celtic support u lot just BULLING ROMAN CATHOLICS FOR WHAT Supporting Celtic a Club like no other hh ktf,Celtic Park,happy go lucky,3,0,en
3242,1572210495586816000,@CristiaPM94 @Anuar_ls @marca @FCBarcelona @Atleti @AthleticClub @Pedri @atchouameni @fedeevalverde @BorjaIglesias9 @RealBetis @lewy_official @vinijr @aspas10 @joaofelix70 @ANSUFATI Hombre mira a los de “respeto para vinicius” “desde que tenia 17 los aficionados le ahcia bulling”,"Córdoba, España",ª,4,0,es
3243,1572208502105575424,we cannot let the Fake KKK (sec) keep bulling the american people financially. what happens when they get bullied back. every piece of information this particular group possesses is done with the intent to not just regulate but to dominate the american dollar infrastructure.,United States,Defi Enthusiast | Earth Lover | Devot Musician | Humanitarian | 🇺🇸 🈴🔱🌐📶,0,0,en
3244,1572208489841459202,If I think differently than you don't MEEN I'm wrong it just meen's I don't think the same way you do People think  like those people Thay are always around Start getting around people who think differently than you and try to understand them Bulling don't work,,I'm alive on this one earth that we all share,0,0,en
3245,1572207899325386756,"RT @pepa2525: @Ninabbi95 A mi hijo le hacen bulling , sus compañeros de la U lo dejan solo , no lo integran , come solo , en clases no habl…",Ecuador,"Trabajar en bien de la comunidad campesina, promoviendo la conservación y la convivenica armónica del ser humano y la naturaleza. ¡¡¡Que sí es posible!!!",0,6,es
3246,1572207271567818753,RT @JollyWangcore: I'm glad I've built a community that keeps me humble through constant bulling and belittling of me as a person.,kicking majimas ass,last account got locked lmao,0,8,en
3247,1572206544388853761,"@smilelalis @petrogustavo Yo recuerdo las épocas de esta gorda cuando hacía bulling y satanizaba al gobierno anterior, ya entienden lo q se siente ser una HPTA… esa es la enseñanza q deja la gamineria..",,La honestidad sin tapujos!!,0,0,es
3248,1572204277581467649,"RT @pepa2525: @Ninabbi95 A mi hijo le hacen bulling , sus compañeros de la U lo dejan solo , no lo integran , come solo , en clases no habl…","Las Condes, Chile",La justicia sólo es para algunos.,0,6,es
3249,1572203159069638660,"@snpzz74 @Velita2k @Mineozts 😭😭😭me llamo gafotas alguien que tiene miedo de enseñar la cara en una red social pq tiene miedo de q se metan con el ,maybe tienes secuelas del insti pq te hacen bulling",,الصبر,0,0,es
3250,1572202753862279172,@gabrielboric Anigo. Para q tweetéa tanto si es solo para q le hagan bulling?!?,,,0,0,es
3251,1572202523842482181,"RT @HeatherPreston1: @KonstantinKisin I started off excited about Meghan in the royal family. But it really was her lying, bulling, narciss…",,,0,2,en
3252,1572202145428156422,RT @MaryJoeSoto: 9.CERDITA. Por fin directoras españolas haciendo thrillers de género. Peliculón sobre el bulling y la gordofobia que desem…,ninguna parte,"Actor.
Web: https://t.co/9YqpWmttw9

Videobook: https://t.co/KhuSGnC6OW",0,6,es
3253,1572201425949847553,RT @armradio: Ian Gillan calls attention to “constant bulling of #Armenia by neighbors” https://t.co/N3pg8ZjBcD via @armradio,CLOBAL,"https://t.co/LDugCjiwkk

""Mother and father, and of the other ancestors, the Ηomeland is more honorable..."" Socrates (in Platon Criton, 51a, 51b)",0,7,en
3254,1572201350615777281,RT @armradio: Ian Gillan calls attention to “constant bulling of #Armenia by neighbors” https://t.co/N3pg8ZjBcD via @armradio,Vienna,Should be tweeting about Public Health Nutrition but nah.  🇦🇲,0,7,en
3255,1572201250229297154,"A avaliaçao dos Magistrados é verídica e sustenta plenamente o ECA sendo vista a inclusão como preponderante.
Ainda uma Realidade,o bulling... Se faz necessario ter atençao por parte de toda uma estrutura socio/educacional. https://t.co/9vihGl4l92",,Minha autenticidade...Carpe Diem pra quem gosta ou nao de mim!,0,0,pt
3256,1572201025574178816,Me caga la gente k me echa bulling  por no aver traído el trabajo después de aver sido la persona más. Bondadosa del mundo espero q Se valla a la cola no es una indirecta para nadie espesificamente mal@)por que obviamente soy sumamente madura para no seguirle su juego malévolo. https://t.co/1lzquCLYGj,,Me gustan los gatos 🐈🤍,1,0,es
3257,1572200967067795457,Ian Gillan calls attention to “constant bulling of #Armenia by neighbors” https://t.co/N3pg8ZjBcD via @armradio,"Republic of Armenia, Yerevan",,18,7,en
3258,1572200466670391300,"RT @ndugumuzana: @GailMontminy @DashTheBaptist As you clutch for straws and asinine comments, here is Parliament siding with Her and Her hu…",Somewhere in the great beyond,Dem #VoteBlue22 Covid did a number on me but now I'm back.,0,2,en
3259,1572200029514878976,"@EducacionSV me dirijo a ustedes URGENTEMENTE. sin tantas palabras, HAY DEMACIADO BULLING en el país. Por favor les ruego que se hable de este tema en especial para niños con posible autismo que los padres no sabemos. Ayudar a que los maestros no hagan oídos sordos a esto",,,0,0,es
3260,1572198091821907970,"La tiktoker esta la tal serena trueblood, va a dejar de hacer vídeos por el motivo de que, los metaleros ofrecemos discursos de odio y apoyamos el tema del acoso por todo el bulling que se le ha hecho por intentar cancelar a Metallica...

Chica tienes lo que te mereces ahora no",Sistema Mustafar,"80% thespektro 20% Marc, simplemente tomad asiento que esto empieza ya!
ig: pasta_de_dientes_sin_fluor",2,0,es
3261,1572193175808380930,"Los jóvenes del escándalo en #McDonalds han pedido disculpas y parecen sinceras. Por el perfil de los jóvenes se nota muy sentida y poco elaborada.

Ojalá y lo sientan de verdad, necesitamos más amor y menos bulling. Las personas valen más que su posición social. https://t.co/QHUYywzccM","España, RD, Colombia, Andorra","Cuántica y Poliédrica, Periodista, DirCom. Locutora, oradora, Marketing Digital (SEO-SEM y PPC), proDERECHOS y Geográficamente inestable. 🤚🏼",1,0,es
3262,1572192484763095040,"In a country where our children are not safe from gun violence, sexual predators who have more rights than they do, racism, bigotry, hate, bulling, poverty, our elected officials, why would anybody want children? This country is NOT SAFE for any child to live in! https://t.co/3VOLMsDwrL",,"KILL “SHELTERS” ARE NOT FUCKING SHELTERS🤬

Guy in my pic owns me ❤ and soul!
Keep 😷 
GET 💉

Animal Lover❤

Vote Blue No Matter Who 2022💙💙💙",0,0,en
3263,1572192371604856835,RT @MaryJoeSoto: 9.CERDITA. Por fin directoras españolas haciendo thrillers de género. Peliculón sobre el bulling y la gordofobia que desem…,Madrid (casi siempre) ,Film Production and chill.,0,6,es
3264,1572192261592743936,Esa publicación es bulling ese sancocho si cae bien https://t.co/XeJkhoaEfB,,"Orgulloso de ser Dominicano ,patriota, honesto , gran ser humano",1,0,es
3265,1572191679779844097,"突然 振り向かないでね
ハート こわれそう
ちょっと うつむいた隙に
見うしなう

Secret Eyes（1984）
作詞・作曲：Erich Bulling-Tony Haynes
日本語詞：佐藤ありす",,岩崎宏美さんの歌詞のBOTです。,0,0,ja
3266,1572191569666609152,@Camigon_24 @evealayo No me hagan bulling qcyo del inglishh,Parque Avellaneda ,,2,0,en
3267,1572191373549240322,"RT @pepa2525: @Ninabbi95 A mi hijo le hacen bulling , sus compañeros de la U lo dejan solo , no lo integran , come solo , en clases no habl…",Chile,Treintona▪︎Madre de 3▪︎powergirl▪︎Creo más en las energías que en las personas▪︎ La oveja psicodélica de la familia ▪︎Ing. Comercial 🖤 Techno  🖤,0,6,es
3268,1572190915477012480,"@DanielAndrewsMP How many of these women will wind up as being ""that person"" once they question your bulling &amp; lies 🤔",Melbourne,Most leaders could learn from their mistakes if they weren’t so busy denying them.,6,1,en
3269,1572190184279773184,"@M0ntecristo @patty_juarez_ Si pues esa china huevona la cago, pero a quien yo odiaba más era a imbecerril, a la beteta y al manos de tijera de galarreta. LOQUITO SI ME ACUSAS DE FUJIMORISTA POR LAS HUEVAS ES XQ HASTA KEIKO ME BLOQUEO POR METERLE BULLING, SUS MEMES POR LOS PASO POR LA CHOTA","Lima, Perú","Entro cuando estoy aburrido, opinólogo entusiasta. reencarnación de lisuratas, digo las cosas como se me canta el orto!",0,0,es
3270,1572189984530075650,"@Ehioma4 @LeevhuLeaks Who else would dragg my gal except for you, please stop being defensive most of you are the ones bulling her 🚮",,I'm calm,0,0,en
3271,1572189123229671424,"Ven lo que digo. Ahora bien,, hace falta que gente de a pie entienda que las redes sociales no son solo memes, chistes, bulling y chisme. Es algo Serio que se apareja con el roll de ser ciudadano, y no habitante.  https://t.co/QRPiuMPkQM",Ciudad Autónoma de Buenos Aire,"Profesor Universitario  UAH, idealista, cocinero de oficio. Diplomado en Historia de Vzla. Estudiante de la 4ta. Revolucion Ind.. La era digital 🇦🇷🇪🇦🇻🇪",0,0,es
3272,1572188805838344192,"sempre fui esquisito afem tímido feio e ninguém nunca tirou onda com a minha cara (fora de casa né kk), fez bulling etc, agradeço por não ter pego essa parte na minha vida",,,1,0,pt
3273,1572188594885853188,@SafrinaMama @xylem44 @SussexHenryVIII how did #meghan trash the family please explain it was IN front of our eyes the way they treated her before all the interviews!!!! and good for them speaking out against the torment and bulling they had to endure for years FIRST,,,4,0,en
3274,1572188145835180039,"La Municipalidad de Eldorado se reunió con  Supervisores Escolares de las escuelas primarias, secundarias, de Educación Física, Asistente Social, CEPROMU con el objetivo de articular acciones de prevención del bullying en los niños en edad escolar.
https://t.co/Htc9qRlbwR https://t.co/ZDdSR3Yto6","Eldorado, Misiones, Argentina",Somos noticia.,0,0,es
3275,1572185786442817537,@jmpousita soi dislexica basta al bulling,,,0,0,en
3276,1572184822193487873,"Qué jartera de llorar con esta serie 🥺🥺🥺 Me parece absolutamente IMPERDIBLE!!! Es la vida misma... y trata temas como la xenofobia, el bulling, la homosexualidad, la discapacidad, la adopción, el alzheimer... totalmente recomendable 😍😍😍 https://t.co/Ql4HOe0krN",,"🇮🇨 ♫ Me gusta la vida, me gusta vivir,
me priva la gente que huele a feliz ♫ 🇮🇨",4,0,es
3277,1572180580657397763,RT @zivamagnolyeah: emang suka gitu sih.. Yang udah membentuk personal brandingnya kaya malaikat biasanya aslinya tu daj*al 🫥,,#Another Airdrop,0,9220,in
3278,1572180222749057027,RT @txtdarionlshop: 😭 https://t.co/5UJVddRrWl,,#Another Airdrop,0,2392,und
